observation_id,route_id,timestamp
474,INDIE8 INDIE,2020-05-08 13:57:02+00:00
475,TTT285 FERRA,2020-12-08 21:26:58+00:00
476,LFK3 LIT,2020-06-25 11:36:22+00:00
477,ELMAA3 CVO,2020-08-03 23:25:39+00:00
478,PSX2 SAT,2020-03-20 14:48:43+00:00
479,MMUGS4 GUSTI,2020-07-25 17:04:46+00:00
480,CYOTE2 PNH,2020-10-24 11:54:39+00:00
481,ELMAA3 CVO,2020-04-11 21:34:10+00:00
482,ELMAA3 CVO,2020-03-08 21:00:50+00:00
483,INDIE8 TPAKK,2020-08-28 20:52:18+00:00
484,HRPER3 HULZE,2020-08-17 01:02:05+00:00
485,AEX3 AEX,2020-05-08 14:01:17+00:00
486,LCH5 LCH,2020-07-28 14:18:31+00:00
487,TTT285 FERRA,2020-04-06 20:03:21+00:00
488,CRIED9 CRIED,2020-07-31 19:41:46+00:00
489,TTT285 FERRA,2020-02-18 22:57:52+00:00
490,CYOTE2 TXO,2020-11-13 13:09:30+00:00
491,TTT285 FERRA,2020-01-28 22:15:32+00:00
492,TTT285 FERRA,2020-03-31 20:15:34+00:00
493,STYCK8 DOLEY,2020-06-25 11:31:15+00:00
494,RITAA6 PSX,2020-01-18 17:07:08+00:00
495,IDU9 IDU,2020-12-30 19:41:58+00:00
496,CYOTE2 TXO,2020-10-20 14:47:38+00:00
497,CYOTE2 PNH,2020-06-18 11:21:29+00:00
498,INDIE8 TPAKK,2020-08-28 20:52:58+00:00
499,PSX2 PSX,2020-01-18 17:07:08+00:00
500,TTT285 FERRA,2020-10-24 18:49:31+00:00
501,STYCK8 DOLEY,2020-08-28 20:56:21+00:00
502,MMUGS4 GUSTI,2020-05-28 16:29:20+00:00
503,IDU9 IDU,2020-01-10 21:01:52+00:00
504,TTT285 FERRA,2020-09-21 21:45:42+00:00
505,TTT285 FERRA,2020-11-30 21:42:24+00:00
506,CYOTE2 PNH,2020-12-07 13:39:16+00:00
507,LCH5 LCH,2020-06-25 12:47:08+00:00
508,TTT285 FERRA,2020-02-13 22:35:04+00:00
509,LFK2 LFK,2020-05-08 14:02:46+00:00
510,MMUGS4 GUSTI,2020-08-28 18:20:29+00:00
511,CYOTE2 TXO,2020-01-23 13:43:12+00:00
512,IDU9 IDU,2020-03-04 10:19:25+00:00
513,RITAA6 WWREN,2020-07-25 11:02:13+00:00
514,TTT285 FERRA,2020-03-03 23:04:02+00:00
515,JCT1 JCT,2020-12-30 22:58:24+00:00
516,TTT285 FERRA,2020-09-14 21:45:42+00:00
517,STYCK8 WTSON,2020-08-28 20:56:21+00:00
518,BNDTO5 CRGER,2020-12-30 19:41:39+00:00
519,SBI,2020-01-26 11:13:51+00:00
520,ELMAA3 CVO,2020-10-19 21:27:37+00:00
521,ELMAA3 CVO,2020-08-06 18:44:48+00:00
522,CYOTE2 TXO,2020-10-02 11:51:45+00:00
523,SBI,2020-05-28 16:29:20+00:00
524,LCH5 LCH,2020-01-02 21:50:13+00:00
525,BNDTO5 MNURE,2020-12-30 19:41:39+00:00
526,STYCK8 DOLEY,2020-07-31 19:36:23+00:00
527,SBI,2020-01-26 11:05:24+00:00
528,RITAA6 WWREN,2020-08-01 13:02:10+00:00
529,LURIC8 ORRTH,2020-07-31 19:36:23+00:00
530,ELMAA3 CVO,2020-04-05 03:20:48+00:00
531,ELMAA3 CVO,2020-11-21 19:02:42+00:00
532,PSX2 PSX,2020-12-13 13:43:53+00:00
533,BNDTO5 SAT,2020-09-22 10:06:56+00:00
534,CYOTE2 PNH,2020-02-28 12:40:16+00:00
535,STYCK8 STYCK,2020-08-28 20:54:46+00:00
536,JCT1 JCT,2020-12-30 19:41:39+00:00
537,ELMAA3 CVO,2020-03-11 18:41:42+00:00
538,SBI,2020-06-25 12:48:13+00:00
539,INDIE8 INDIE,2020-07-31 19:38:05+00:00
540,BNDTO5 SAT,2020-09-22 10:06:56+00:00
541,IDU9 JCT,2020-03-20 12:38:13+00:00
542,BNDTO5 MNURE,2020-12-30 21:07:28+00:00
543,ELMAA3 CVO,2020-04-15 17:32:16+00:00
544,CYOTE2 TXO,2020-06-24 14:57:53+00:00
545,ELMAA3 CVO,2020-07-05 03:36:26+00:00
546,CYOTE2 PNH,2020-01-23 13:43:12+00:00
547,IDU9 JCT,2020-09-04 18:11:00+00:00
548,CYOTE2 TXO,2020-08-19 11:39:06+00:00
549,TTT285 FERRA,2020-05-29 22:19:31+00:00
550,BNDTO5 SAT,2020-08-01 14:49:25+00:00
551,STYCK8 WTSON,2020-08-28 20:52:18+00:00
552,CYOTE2 PNH,2020-11-25 12:38:25+00:00
553,BNDTO5 MNURE,2020-03-04 16:26:23+00:00
554,TTT285 FERRA,2020-09-23 21:29:02+00:00
555,MMUGS4 GUSTI,2020-07-28 14:12:30+00:00
556,CYOTE2 TXO,2020-01-28 20:19:48+00:00
557,TTT285 FERRA,2020-08-05 22:10:20+00:00
558,MMUGS4 GUSTI,2020-06-24 11:43:42+00:00
559,STYCK8 DOLEY,2020-05-08 13:59:37+00:00
560,IDU1 JCT,2020-09-13 19:15:15+00:00
561,HRPER3 HULZE,2020-08-17 01:09:05+00:00
562,ELMAA3 CVO,2020-05-18 00:19:48+00:00
563,JCT1 JCT,2020-06-23 23:27:09+00:00
564,LOA4 LOA,2020-08-28 20:52:58+00:00
565,HRPER3 HULZE,2020-09-09 14:24:04+00:00
566,RITAA6 PSX,2020-01-11 11:53:33+00:00
567,CYOTE2 PNH,2020-01-31 12:11:11+00:00
568,CYOTE2 TXO,2020-01-06 18:03:02+00:00
569,PSX2 PSX,2020-08-01 13:04:29+00:00
570,STYCK8 DOLEY,2020-05-08 13:59:37+00:00
571,TTT285 FERRA,2020-10-16 21:22:24+00:00
572,LOA4 LOA,2020-07-31 19:38:05+00:00
573,LFK3 LIT,2020-08-28 20:52:58+00:00
574,LCH5 LCH,2020-07-25 17:01:54+00:00
575,MMUGS4 GUSTI,2020-06-22 16:31:59+00:00
576,HOODO7 LEV,2020-01-11 17:07:15+00:00
577,LCH5 LSU,2020-01-11 10:58:37+00:00
578,CYOTE2 TXO,2020-09-29 11:39:41+00:00
579,STYCK7 DOLEY,2020-05-08 14:01:17+00:00
580,TTT285 FERRA,2020-02-28 22:16:19+00:00
581,SBI,2020-12-13 19:22:13+00:00
582,STYCK8 DOLEY,2020-08-28 20:54:46+00:00
583,CYOTE2 PNH,2020-05-26 12:48:13+00:00
584,IDU9 IDU,2020-03-20 14:33:54+00:00
585,CYOTE2 TXO,2020-02-06 21:43:09+00:00
586,CYOTE2 TXO,2020-03-03 23:07:41+00:00
587,ELMAA3 CVO,2020-10-05 20:14:47+00:00
588,BNDTO5 SAT,2020-01-10 20:59:56+00:00
589,CYOTE2 PNH,2020-05-08 11:41:19+00:00
590,CYOTE2 TXO,2020-01-24 13:04:12+00:00
591,TTT285 FERRA,2020-03-05 23:47:12+00:00
592,BNDTO5 MNURE,2020-09-22 13:04:25+00:00
593,MMUGS4 GUSTI,2020-07-28 14:14:00+00:00
594,BNDTO5 CRGER,2020-03-04 10:24:45+00:00
595,MMUGS4 GUSTI,2020-12-13 19:22:45+00:00
596,BNDTO5 CRGER,2020-03-20 12:38:53+00:00
597,ELMAA3 CVO,2020-09-09 03:14:00+00:00
598,STYCK8 WTSON,2020-05-08 14:02:46+00:00
599,SBI,2020-08-28 18:22:27+00:00
600,RITAA6 NGP,2020-12-13 13:43:53+00:00
601,IDU9 IDU,2020-03-20 12:38:43+00:00
602,PSX2 SAT,2020-09-04 22:04:41+00:00
603,LCH5 LSU,2020-08-28 18:22:27+00:00
604,STYCK8 DOLEY,2020-05-08 14:02:46+00:00
605,CYOTE2 PNH,2020-12-03 12:43:25+00:00
606,CYOTE2 TXO,2020-05-27 12:33:30+00:00
607,LFK3 LIT,2020-08-28 20:56:21+00:00
608,JCT1 JCT,2020-03-04 10:19:25+00:00
609,TTT285 FERRA,2020-05-26 22:25:58+00:00
610,STYCK7 STYCK,2020-07-31 19:36:14+00:00
611,CYOTE2 PNH,2020-10-23 14:00:55+00:00
612,RITAA6 NGP,2020-07-25 11:13:21+00:00
613,MMUGS4 GUSTI,2020-08-28 22:54:49+00:00
614,HOODO6 LEV,2020-08-28 23:00:28+00:00
615,ELMAA3 CVO,2020-05-05 16:33:23+00:00
616,CYOTE2 PNH,2020-01-28 20:19:48+00:00
617,TTT285 FERRA,2020-06-19 20:36:29+00:00
618,SBI,2020-05-28 16:24:32+00:00
619,CYOTE2 PNH,2020-06-19 11:32:27+00:00
620,BNDTO5 SAT,2020-06-23 23:50:02+00:00
621,PSX2 PSX,2020-08-01 13:04:29+00:00
622,CYOTE2 PNH,2020-10-02 11:51:45+00:00
623,INDIE7 INDIE,2020-08-28 20:54:46+00:00
624,IDU9 IDU,2020-06-23 23:27:09+00:00
625,CYOTE2 PNH,2020-06-24 14:57:53+00:00
626,PSX2 PSX,2020-01-18 17:04:39+00:00
627,LCH5 LSU,2020-07-25 17:01:54+00:00
628,BNDTO5 SAT,2020-09-04 18:11:20+00:00
629,MMUGS4 GUSTI,2020-01-11 11:02:47+00:00
630,CYOTE2 PNH,2020-01-07 12:44:34+00:00
631,CYOTE2 PNH,2020-10-20 14:47:38+00:00
632,CYOTE2 TXO,2020-06-10 13:24:56+00:00
633,AEX3 AEX,2020-08-28 20:54:46+00:00
634,RITAA6 PSX,2020-03-04 16:49:42+00:00
635,LOA3 DOLEY,2020-08-28 20:52:18+00:00
636,SBI,2020-06-24 11:43:42+00:00
637,MMUGS4 GUSTI,2020-01-02 21:50:13+00:00
638,CYOTE2 TXO,2020-07-31 11:19:09+00:00
639,STYCK8 STYCK,2020-05-08 14:02:46+00:00
640,PSX2 SAT,2020-09-22 13:05:18+00:00
641,SBI,2020-06-22 16:31:06+00:00
642,TTT285 FERRA,2020-02-12 23:06:33+00:00
643,HRPER3 HULZE,2020-03-13 10:48:07+00:00
644,STYCK7 DOLEY,2020-07-31 19:41:46+00:00
645,JCT1 JCT,2020-09-04 18:11:20+00:00
646,MMUGS4 GUSTI,2020-01-26 11:13:23+00:00
647,TTT285 FERRA,2020-04-18 14:39:44+00:00
648,MMUGS4 GUSTI,2020-08-28 18:19:18+00:00
649,IDU9 IDU,2020-01-10 21:01:55+00:00
650,RITAA6 NGP,2020-01-18 17:04:39+00:00
651,SBI,2020-07-28 14:18:31+00:00
652,CYOTE2 PNH,2020-02-10 12:40:16+00:00
653,ELMAA3 CVO,2020-06-02 22:34:21+00:00
654,BNDTO5 MNURE,2020-03-04 10:24:45+00:00
655,CYOTE2 TXO,2020-04-23 14:10:14+00:00
656,RITAA6 PSX,2020-09-22 13:05:18+00:00
657,CYOTE2 PNH,2020-12-04 12:46:20+00:00
658,SBI,2020-06-22 16:31:59+00:00
659,CYOTE2 TXO,2020-02-21 13:17:15+00:00
660,LFK3 LIT,2020-07-31 19:38:05+00:00
661,STYCK8 STYCK,2020-06-25 11:35:58+00:00
662,CYOTE2 PNH,2020-02-19 12:33:01+00:00
663,PSX2 PSX,2020-12-13 13:35:04+00:00
664,BNDTO5 CRGER,2020-01-10 21:01:55+00:00
665,CYOTE2 PNH,2020-03-05 12:58:54+00:00
666,CYOTE2 PNH,2020-02-06 21:43:09+00:00
667,LFK2 LIT,2020-07-31 19:36:23+00:00
668,MMUGS4 GUSTI,2020-07-28 14:59:40+00:00
669,BNDTO5 SAT,2020-09-13 19:18:53+00:00
670,HOODO6 HRV,2020-08-28 22:54:49+00:00
671,LOA4 ADM,2020-08-28 20:56:21+00:00
672,IDU9 IDU,2020-01-10 21:02:38+00:00
673,HRPER3 HULZE,2020-03-19 00:23:10+00:00
674,LOA4 BYP,2020-05-08 13:59:37+00:00
675,CYOTE2 TXO,2020-03-24 15:04:47+00:00
676,MMUGS4 GUSTI,2020-06-24 11:39:52+00:00
677,CYOTE2 TXO,2020-09-11 11:31:56+00:00
678,HOODO6 HRV,2020-08-01 15:47:30+00:00
679,STYCK8 DOLEY,2020-06-25 11:31:15+00:00
680,RITAA6 PSX,2020-06-22 16:31:59+00:00
681,SBI,2020-01-02 21:50:13+00:00
682,TTT285 FERRA,2020-12-14 22:27:16+00:00
683,BNDTO5 SAT,2020-03-04 10:19:25+00:00
684,CYOTE2 TXO,2020-03-06 13:04:28+00:00
685,MMUGS4 GUSTI,2020-01-11 11:02:47+00:00
686,GARL9 SOLDO,2020-09-23 17:04:19+00:00
687,TTT285 FERRA,2020-10-02 22:17:23+00:00
688,BNDTO5 SAT,2020-06-23 23:37:01+00:00
689,CYOTE2 TXO,2020-01-08 12:47:42+00:00
690,LOA4 ADM,2020-05-08 14:02:46+00:00
691,BNDTO5 MARCS,2020-03-04 16:25:34+00:00
692,BNDTO5 SAT,2020-06-23 23:32:00+00:00
693,CYOTE2 TXO,2020-10-30 11:40:54+00:00
694,CYOTE2 PNH,2020-09-14 11:49:19+00:00
695,MMUGS4 GUSTI,2020-07-29 16:22:32+00:00
696,RITAA6 PSX,2020-12-30 21:02:17+00:00
697,LURIC8 LURIC,2020-05-08 14:01:17+00:00
698,ELMAA3 CVO,2020-12-24 04:25:31+00:00
699,MMUGS4 GUSTI,2020-12-13 19:40:16+00:00
700,LOA4 FUZ,2020-05-08 14:02:46+00:00
701,TTT285 FERRA,2020-12-07 22:18:35+00:00
702,ELMAA3 CVO,2020-07-12 18:15:02+00:00
703,ELMAA3 CVO,2020-03-13 18:00:06+00:00
704,INDIE8 TPAKK,2020-07-31 19:36:23+00:00
705,TTT285 FERRA,2020-01-16 15:47:30+00:00
706,HRPER3 HULZE,2020-04-04 15:57:48+00:00
707,BNDTO5 MNURE,2020-09-04 18:12:05+00:00
708,PSX2 SAT,2020-03-20 14:31:24+00:00
709,TTT285 FERRA,2020-04-07 20:22:14+00:00
710,TTT285 FERRA,2020-08-17 20:09:15+00:00
711,TTT285 FERRA,2020-04-29 22:21:25+00:00
712,CYOTE2 PNH,2020-01-06 18:03:02+00:00
713,PSX2 PSX,2020-07-25 11:02:13+00:00
714,ELMAA3 CVO,2020-08-08 02:29:25+00:00
715,JCT1 JCT,2020-03-20 14:36:15+00:00
716,ELMAA3 CVO,2020-03-21 05:25:44+00:00
717,ELMAA3 CVO,2020-10-02 03:56:32+00:00
718,ELD9 ELD,2020-05-08 13:59:37+00:00
719,CYOTE2 PNH,2020-10-19 11:46:27+00:00
720,LOA4 BYP,2020-06-25 11:34:00+00:00
721,BNDTO5 MARCS,2020-01-10 20:59:56+00:00
722,LURIC8 ORRTH,2020-08-28 20:54:46+00:00
723,STYCK8 WTSON,2020-06-25 11:36:22+00:00
724,IDU1 JCT,2020-09-22 09:53:48+00:00
725,LCH5 LCH,2020-07-29 16:24:30+00:00
726,IDU9 CWK,2020-09-13 19:18:36+00:00
727,SBI,2020-07-29 16:22:27+00:00
728,TTT285 FERRA,2020-04-13 20:17:10+00:00
729,PSX2 PSX,2020-06-22 16:39:08+00:00
730,PSX2 SAT,2020-03-04 16:47:13+00:00
731,TTT285 FERRA,2020-10-15 22:25:43+00:00
732,PSX2 PSX,2020-07-25 11:02:13+00:00
733,CYOTE2 TXO,2020-04-17 14:20:43+00:00
734,IDU9 JCT,2020-12-30 22:58:24+00:00
735,BNDTO5 SAT,2020-09-13 19:18:16+00:00
736,PSX1 PSX,2020-06-22 16:31:59+00:00
737,TTT285 FERRA,2020-02-06 23:35:52+00:00
738,INDIE8 INDIE,2020-08-28 20:56:21+00:00
739,ELMAA3 CVO,2020-06-25 16:21:50+00:00
740,CYOTE2 TXO,2020-05-06 11:33:59+00:00
741,CYOTE2 TXO,2020-05-05 11:32:51+00:00
742,MMUGS4 GUSTI,2020-01-26 11:13:51+00:00
743,IDU9 CWK,2020-06-23 23:32:00+00:00
744,IDU9 IDU,2020-09-13 19:15:15+00:00
745,PSX1 PSX,2020-08-01 13:00:19+00:00
746,MMUGS4 GUSTI,2020-08-01 13:22:26+00:00
747,SBI,2020-07-29 16:24:30+00:00
748,IDU1 JCT,2020-12-30 19:41:39+00:00
749,ELMAA3 CVO,2020-10-31 00:53:45+00:00
750,BNDTO5 MNURE,2020-03-20 12:39:12+00:00
751,ELMAA3 CVO,2020-08-25 18:26:50+00:00
752,MMUGS4 GUSTI,2020-02-12 22:16:02+00:00
753,CYOTE2 PNH,2020-05-29 11:15:31+00:00
754,TTT285 FERRA,2020-05-27 22:15:47+00:00
755,IDU9 IDU,2020-03-20 14:33:38+00:00
756,CYOTE2 PNH,2020-08-19 11:39:06+00:00
757,LOA4 FUZ,2020-06-25 11:34:00+00:00
758,IDU9 CWK,2020-03-20 14:36:15+00:00
759,PSX2 SAT,2020-06-24 00:41:02+00:00
760,CYOTE2 PNH,2020-02-12 17:12:32+00:00
761,STYCK8 DOLEY,2020-05-08 13:59:37+00:00
762,LURIC8 LURIC,2020-08-28 20:56:21+00:00
763,LCH5 LSU,2020-06-24 11:35:43+00:00
764,CYOTE2 PNH,2020-08-17 11:41:35+00:00
765,CYOTE2 PNH,2020-01-16 14:14:18+00:00
766,CYOTE2 PNH,2020-09-10 13:01:12+00:00
767,MMUGS4 GUSTI,2020-01-11 11:03:22+00:00
768,CYOTE2 PNH,2020-03-06 13:04:28+00:00
769,LOA4 ADM,2020-06-25 11:36:22+00:00
770,ELMAA3 CVO,2020-04-17 23:52:07+00:00
771,STYCK8 DOLEY,2020-08-28 20:52:18+00:00
772,CYOTE2 PNH,2020-10-29 12:01:50+00:00
773,CYOTE2 PNH,2020-05-20 11:15:49+00:00
774,LCH5 LCH,2020-08-28 18:20:29+00:00
775,LFK2 LIT,2020-08-28 20:52:58+00:00
776,BNDTO5 MNURE,2020-09-13 22:56:57+00:00
777,CYOTE2 PNH,2020-02-21 13:17:15+00:00
778,BNDTO5 SAT,2020-06-23 23:50:02+00:00
779,LOA4 FUZ,2020-08-28 20:52:18+00:00
780,RITAA6 WWREN,2020-07-25 11:11:31+00:00
781,INDIE8 TPAKK,2020-07-31 19:36:23+00:00
782,BNDTO5 CRGER,2020-09-22 10:06:56+00:00
783,LFK2 LIT,2020-05-08 14:02:46+00:00
784,CYOTE2 TXO,2020-01-16 14:14:18+00:00
785,LOA4 FUZ,2020-05-08 14:01:17+00:00
786,LCH5 LCH,2020-02-12 22:16:02+00:00
787,CYOTE2 TXO,2020-01-30 13:36:02+00:00
788,IDU9 JCT,2020-01-10 21:01:52+00:00
789,CYOTE2 TXO,2020-10-19 11:46:27+00:00
790,MMUGS4 GUSTI,2020-07-29 16:26:56+00:00
791,IDU9 IDU,2020-12-30 19:41:39+00:00
792,MMUGS4 GUSTI,2020-05-27 22:42:28+00:00
793,CYOTE2 TXO,2020-12-08 13:18:06+00:00
794,CYOTE2 PNH,2020-10-01 11:41:10+00:00
795,RITAA6 WWREN,2020-08-01 13:04:29+00:00
796,IDU9 CWK,2020-03-04 10:20:03+00:00
797,INDIE8 TPAKK,2020-05-08 14:02:46+00:00
798,JCT1 JCT,2020-01-10 21:01:55+00:00
799,BNDTO5 MARCS,2020-12-30 19:41:32+00:00
800,MMUGS4 GUSTI,2020-05-27 22:50:06+00:00
801,IDU9 JCT,2020-12-30 19:41:58+00:00
802,IDU9 IDU,2020-12-30 19:41:32+00:00
803,CYOTE2 TXO,2020-09-18 11:24:45+00:00
804,STYCK8 DOLEY,2020-07-31 19:36:14+00:00
805,AEX3 AEX,2020-05-08 14:01:17+00:00
806,HOODO7 LEV,2020-08-01 15:48:18+00:00
807,CYOTE2 PNH,2020-02-18 12:31:59+00:00
808,SBI,2020-07-25 17:04:46+00:00
809,IDU9 IDU,2020-09-22 10:07:47+00:00
810,SBI,2020-12-13 19:22:13+00:00
811,TTT285 FERRA,2020-09-17 21:38:58+00:00
812,MMUGS4 GUSTI,2020-07-25 16:59:17+00:00
813,TTT285 FERRA,2020-06-11 01:16:23+00:00
814,AEX3 AEX,2020-06-25 11:34:00+00:00
815,INDIE7 INDIE,2020-07-31 21:09:15+00:00
816,ELMAA3 CVO,2020-04-10 21:25:26+00:00
817,CYOTE2 PNH,2020-04-23 20:56:44+00:00
818,STYCK8 STYCK,2020-05-08 17:49:26+00:00
819,JCT1 JCT,2020-09-22 13:04:05+00:00
820,TTT285 FERRA,2020-03-10 11:30:53+00:00
821,TTT285 FERRA,2020-02-28 12:39:36+00:00
822,TTT285 FERRA,2020-05-05 11:34:46+00:00
823,CYOTE2 PNH,2020-10-29 20:58:30+00:00
824,CYOTE2 TXO,2020-02-19 22:43:52+00:00
825,CYOTE2 TXO,2020-01-28 17:01:36+00:00
826,IDU9 IDU,2020-09-13 22:50:44+00:00
827,CYOTE2 TXO,2020-10-24 18:48:37+00:00
828,MMUGS4 GUSTI,2020-06-25 20:34:42+00:00
829,RITAA6 PSX,2020-08-01 14:54:48+00:00
830,STYCK8 DOLEY,2020-07-31 21:04:26+00:00
831,CYOTE2 PNH,2020-05-20 22:43:11+00:00
832,LFK2 LFK,2020-08-28 22:46:27+00:00
833,HRPER3 HULZE,2020-03-19 09:33:20+00:00
834,CRIED9 CRIED,2020-05-08 17:49:27+00:00
835,CYOTE2 PNH,2020-10-24 18:48:37+00:00
836,AEX3 AEX,2020-06-25 12:38:01+00:00
837,CYOTE2 TXO,2020-02-10 16:50:03+00:00
838,ELMAA3 CVO,2020-08-29 14:57:44+00:00
839,STYCK8 DOLEY,2020-08-28 22:49:07+00:00
840,MMUGS4 GUSTI,2020-08-28 22:49:07+00:00
841,BNDTO5 MNURE,2020-09-14 08:45:39+00:00
842,IDU1 JCT,2020-06-24 00:41:02+00:00
843,CYOTE2 PNH,2020-01-06 21:49:47+00:00
844,CYOTE2 TXO,2020-09-21 21:46:53+00:00
845,LURIC8 ORRTH,2020-08-28 22:45:39+00:00
846,LOA4 FUZ,2020-08-28 22:46:27+00:00
847,STYCK8 DOLEY,2020-08-28 22:49:07+00:00
848,CYOTE2 TXO,2020-02-12 23:08:01+00:00
849,INDIE8 TPAKK,2020-08-28 22:49:07+00:00
850,CYOTE2 TXO,2020-12-08 23:34:51+00:00
851,TTT285 FERRA,2020-01-07 12:44:34+00:00
852,RITAA6 WWREN,2020-07-25 21:01:59+00:00
853,CYOTE2 TXO,2020-12-01 22:11:51+00:00
854,HRPER3 HULZE,2020-04-05 00:08:07+00:00
855,SBI,2020-01-18 21:57:48+00:00
856,CYOTE2 TXO,2020-10-15 22:25:43+00:00
857,BNDTO5 CRGER,2020-09-14 08:45:39+00:00
858,LOA3 LOA,2020-08-28 22:45:39+00:00
859,CYOTE2 PNH,2020-12-04 21:54:29+00:00
860,HRPER3 HULZE,2020-03-13 12:03:07+00:00
861,CYOTE2 TXO,2020-02-06 23:40:12+00:00
862,LOA4 FUZ,2020-06-25 12:38:11+00:00
863,RITAA6 PSX,2020-06-23 23:32:00+00:00
864,BNDTO5 MARCS,2020-01-11 09:28:26+00:00
865,PSX2 PSX,2020-08-01 14:51:18+00:00
866,MMUGS4 GUSTI,2020-12-13 22:59:54+00:00
867,BNDTO5 MNURE,2020-09-05 08:44:33+00:00
868,RITAA6 PSX,2020-03-04 10:20:03+00:00
869,CYOTE2 PNH,2020-09-29 20:47:01+00:00
870,STYCK8 DOLEY,2020-06-25 12:38:39+00:00
871,IDU9 JCT,2020-12-30 21:02:17+00:00
872,CYOTE2 PNH,2020-02-06 23:40:12+00:00
873,SBI,2020-08-01 15:50:49+00:00
874,CYOTE2 PNH,2020-01-29 22:59:32+00:00
875,CYOTE2 TXO,2020-12-07 22:20:04+00:00
876,LCH5 LCH,2020-06-25 14:06:51+00:00
877,TTT285 FERRA,2020-02-18 12:33:49+00:00
878,PSX2 PSX,2020-07-25 21:01:59+00:00
879,IDU9 IDU,2020-12-30 21:05:22+00:00
880,CYOTE2 PNH,2020-03-31 20:15:12+00:00
881,BNDTO5 MARCS,2020-03-04 16:22:43+00:00
882,CYOTE2 TXO,2020-10-30 21:14:45+00:00
883,SBI,2020-07-28 16:48:54+00:00
884,CYOTE2 PNH,2020-06-11 01:08:23+00:00
885,LCH5 LSU,2020-08-01 15:48:20+00:00
886,IDU1 JCT,2020-09-22 13:04:25+00:00
887,CYOTE2 PNH,2020-08-17 20:09:15+00:00
888,RITAA6 PSX,2020-07-25 21:01:59+00:00
889,STYCK8 STYCK,2020-07-31 21:04:26+00:00
890,IDU9 IDU,2020-01-11 09:45:10+00:00
891,RITAA6 NGP,2020-12-13 15:28:36+00:00
892,ELMAA3 CVO,2020-08-25 12:38:58+00:00
893,MMUGS4 GUSTI,2020-07-26 08:45:57+00:00
894,LURIC8 ORRTH,2020-07-31 21:09:15+00:00
895,GARL9 TYR,2020-05-21 03:37:31+00:00
896,CYOTE2 PNH,2020-04-06 19:55:57+00:00
897,BNDTO5 MNURE,2020-03-04 16:24:52+00:00
898,INDIE8 TPAKK,2020-08-28 22:45:39+00:00
899,TTT285 FERRA,2020-02-13 13:00:53+00:00
900,TTT285 FERRA,2020-09-18 11:22:56+00:00
901,ELMAA3 CVO,2020-06-25 12:04:58+00:00
902,BNDTO5 SAT,2020-03-21 02:04:47+00:00
903,SBI,2020-05-28 02:46:18+00:00
904,CYOTE2 PNH,2020-04-07 20:22:14+00:00
905,LCH5 LSU,2020-12-13 22:53:55+00:00
906,BNDTO5 MNURE,2020-01-11 09:32:39+00:00
907,LOA4 LOA,2020-08-28 22:45:39+00:00
908,CYOTE2 TXO,2020-01-07 22:24:17+00:00
909,TTT285 FERRA,2020-01-30 13:36:02+00:00
910,TTT285 FERRA,2020-09-22 12:07:48+00:00
911,CYOTE2 TXO,2020-04-29 22:12:02+00:00
912,LOA4 LOA,2020-05-08 17:49:26+00:00
913,LOA4 BYP,2020-05-08 17:50:39+00:00
914,BOOVE ZROBA1,2020-03-26 03:42:11+00:00
915,CYOTE2 TXO,2020-06-23 20:19:12+00:00
916,TTT285 FERRA,2020-11-30 12:47:15+00:00
917,PSX2 SAT,2020-01-10 21:02:38+00:00
918,JCT1 JCT,2020-09-04 22:07:01+00:00
919,CYOTE2 PNH,2020-04-13 20:12:14+00:00
920,HRPER3 HULZE,2020-08-17 08:52:43+00:00
921,TTT285 FERRA,2020-06-24 15:03:01+00:00
922,LURIC8 ORRTH,2020-05-08 17:50:59+00:00
923,CYOTE2 TXO,2020-03-31 20:15:12+00:00
924,SBI,2020-08-28 22:57:58+00:00
925,TTT285 FERRA,2020-10-15 18:33:34+00:00
926,SBI,2020-01-11 17:05:48+00:00
927,BNDTO5 MARCS,2020-09-23 09:02:49+00:00
928,LFK2 LFK,2020-07-31 21:08:36+00:00
929,TTT285 FERRA,2020-10-02 11:50:30+00:00
930,CYOTE2 TXO,2020-09-23 21:29:02+00:00
931,STYCK8 STYCK,2020-07-31 21:04:56+00:00
932,LOA3 LOA,2020-05-08 17:50:59+00:00
933,INDIE8 INDIE,2020-08-28 22:49:07+00:00
934,STYCK7 STYCK,2020-07-31 21:09:15+00:00
935,RITAA6 NGP,2020-07-25 21:05:09+00:00
936,MMUGS4 GUSTI,2020-07-28 14:57:40+00:00
937,TTT285 FERRA,2020-01-24 13:02:42+00:00
938,LURIC8 ORRTH,2020-06-25 12:34:41+00:00
939,CYOTE2 TXO,2020-08-18 22:40:26+00:00
940,CYOTE2 TXO,2020-09-28 21:29:39+00:00
941,LOA3 DOLEY,2020-07-31 21:08:36+00:00
942,PSX2 PSX,2020-12-13 15:28:06+00:00
943,CYOTE2 PNH,2020-08-05 22:11:09+00:00
944,CYOTE2 TXO,2020-09-25 21:21:58+00:00
945,LCH5 LSU,2020-07-25 20:56:49+00:00
946,CYOTE2 TXO,2020-01-23 23:09:57+00:00
947,LURIC8 LURIC,2020-08-28 22:45:39+00:00
948,TTT285 FERRA,2020-08-27 12:49:39+00:00
949,PSX1 PSX,2020-08-01 14:51:18+00:00
950,CYOTE2 PNH,2020-09-28 21:29:39+00:00
